[2023-02-08 16:39:48.966939]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-08 16:40:06.568523]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-08 16:40:07.481651]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:40:09.298628]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:40:09.410202]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-08 16:40:10.297951]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:40:11.164620]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-08 16:40:12.157448]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-08 16:41:46.040417]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:41:47.065223]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:41:48.286949]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:42:11.354334]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:42:12.380446]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:42:13.515095]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:49:01.633234]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:49:02.711644]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:49:03.752788]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:51:52.121407]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:51:53.175591]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:51:54.213765]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:55:16.719709]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:55:17.863295]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:55:18.927571]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:57:39.950333]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:58:09.236700]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:59:14.633245]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:59:20.682061]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:59:21.674025]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus/virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:59:43.129975]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-08 16:59:44.032702]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 16:59:50.000319]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 16:59:51.817739]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 16:59:51.870782]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-08 16:59:52.903475]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-08 16:59:54.015620]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-08 17:00:33.519813]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-08 17:00:34.436864]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 17:00:41.404242]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 17:00:43.297028]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 17:00:44.491414]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-08 17:00:45.492271]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-08 17:00:46.516989]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Normal extention': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-08 18:22:05.843254]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-08 18:22:07.057681]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-08 18:22:14.001882]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-08 18:22:15.921953]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-08 18:22:16.005490]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-08 18:22:17.010396]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-08 18:22:18.008770]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 07:41:12.765098]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 07:41:13.938841]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 07:41:14.917561]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 07:41:21.909578]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 07:46:26.246437]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 07:46:27.155158]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 07:46:34.103605]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 07:46:35.831542]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 07:46:35.881061]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 07:46:36.861859]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 07:46:37.849603]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 07:49:52.144552]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 07:49:53.019553]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 07:50:00.023677]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 07:50:01.754358]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 07:50:01.802948]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 07:50:02.787516]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 07:50:03.789429]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:10:03.360420]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:10:04.260906]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:10:11.147069]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:10:12.830740]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:10:12.880277]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:10:13.859255]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:10:14.844959]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:10:52.742677]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:10:53.667244]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:11:00.565571]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:11:02.288954]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:11:02.338564]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:11:03.320696]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:11:04.295836]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:11:16.955163]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:11:17.861076]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:11:24.790626]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:11:26.479779]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:11:26.530380]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:11:27.504460]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:11:28.509923]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:12:18.408404]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:12:19.312404]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:12:20.326086]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:12:22.065412]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:12:22.116563]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:12:23.028699]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:12:29.902753]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:12:30.762622]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:12:31.640141]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:12:32.500321]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:12:33.391929]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:12:37.556933]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:12:44.429836]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:12:45.398220]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:13:15.949987]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:13:16.989869]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
[2023-02-09 08:13:17.897624]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:13:24.792674]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:13:25.667088]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\sum.py', 'result': 'ignored'}]
[2023-02-09 08:13:26.553316]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:13:27.429877]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus.bat', 'result': 'potential threat'}]
[2023-02-09 08:14:03.908754]: [{'Normal extention': False}, {'Contain system call functions': False}, {'Contain IP address or URL': True}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\helloworld.txt', 'result': 'potential threat'}]
[2023-02-09 08:14:04.823956]: [{'Suspicious extention': True}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.js', 'result': 'potential threat'}]
[2023-02-09 08:14:11.728782]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.lnk', 'result': 'potential threat'}]
[2023-02-09 08:14:13.427137]: [{'Suspicious extention': True}, {'Contain system call functions': False}, {'Contain IP address or URL': False}, {'Is a malware': False}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\virus\\virus.vbs', 'result': 'potential threat'}]
[2023-02-09 08:14:13.486154]: [{'Normal extention': False}, {'Contain system call functions': True}, {'Contain IP address or URL': False}, {'Is a malware': True}, {'file': 'C:/Users/98218/OneDrive/Desktop/virus\\obfsum.py', 'result': 'virus'}]
